F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
33.014156,4.494998045,12.681831,34.80806,50.57269,37.890858,202.2877,118.93822,88.6091,70.80304,1.3017625,0.865027166,0.08635104,1.0781238,3.7310152,3.6446643,22.160557,11.127414,13.694666,9.111586,0.93573844,1.054340381,18.94348,6.213724551,7.960501,117.4537457,1.4129963,94.19534081,-1.6282908,85.77089838,0.048229806,1.601024598,1.2336118,0.918405246,6.01196,6.079366759,7.419371,12.54861357,19.355425,6.353635758,538.98694,65.10269888,1252.5726,99.81508892,-68.20587,35.77873353,1582.0173,92.02937017,931.7554,146.1918378,-66.444305,29.20759279,2618.141,126.0698653,936.80414,153.5268924,-69.53361,27.93275947,-13.650652,4.107681856,23.920597,4.605193427,0.055414848,3.493074244,-0.022369402,1.493013899,1.1281992,0.895808405,23.124887,5.310019373,7.0577683,315.7809151,-0.3650371,39.00206794,-4.5418224,14.67658883,-6.123836,14.288496,-0.00850301,-0.008465447,0.4141421,9.375,3.1458335,0.2841198,0.249404569,0.08805048,0.087035515,-21.7878
31.29584,3.574277408,14.241113,31.67327,41.73842,27.497307,195.91734,140.52396,71.57191,64.70812,0.9507961,0.597010544,0.12495327,0.85965943,2.2171943,2.092241,10.102281,4.552281,7.272042,4.217795,0.5813766,0.813406281,23.09121,4.809642065,4.4832206,14.69012997,7.3892984,20.06838929,-3.8385293,85.00639377,0.042033065,1.496734051,1.1389554,0.641717473,4.916178,13.61022202,6.1015067,231.2876619,20.460804,3.888604805,505.0591,77.03507128,1222.511,70.58603479,-44.043655,30.51792784,1508.6832,98.69609386,896.67566,87.0725975,-46.669388,27.30207947,2522.7786,95.8635214,792.3504,97.44371007,-51.90469,25.62335845,-12.168635,2.439748796,22.399176,2.345139287,0.04619778,1.466167645,-0.016347481,0.750683253,0.63777846,0.739888363,25.634085,3.975306819,3.6553876,24.44452263,7.3041716,13.98598321,-4.1366386,11.79790742,-6.509838,13.903847,0.001614139,-0.009630426,0.29008374,8.333334,2.7708335,0.35534674,0.282304196,0.073767334,0.085918026,-27.004051
23.873514,3.509616201,0,23.672762,42.68607,42.68607,134.23433,95.7483,66.957855,60.402443,1.1198328,0.894673067,0.020141196,0.9997979,3.4741106,3.4539695,17.1628,8.472376,11.687185,6.566543,0.8600405,1.022569732,27.807346,5.563835211,3.0912821,21.53528001,16.288496,75.96603653,2.523016,31.03127542,0.042933084,1.285986575,1.4544988,0.832216809,2.0251403,20.6702415,3.9697087,22.97964281,20.692858,8.140732142,487.40192,79.86431799,1181.7922,112.9601043,-58.06738,41.06847255,1490.1831,131.9424578,853.2359,128.4817495,-63.891838,38.58639885,2517.1165,186.8816513,772.68774,111.2037547,-67.741875,37.37438381,-13.44655,3.737539106,23.05915,4.232853492,0.019488432,9.951376086,-0.018190263,1.073976043,1.0385754,0.728084261,32.349094,5.168612859,1.4444498,39.28640349,18.552153,11.04864315,1.1412982,16.52165481,-6.954333,15.292889,0.004337958,-0.006466208,0.40460208,9.375,2.6541667,0.34333566,0.272842908,0.12808533,0.177784469,-24.069561
33.19351,3.292499499,13.784986,34.22683,55.77347,41.988487,252.05887,130.04298,74.748436,64.88029,1.4328406,0.753356744,0.08884434,1.2279637,3.5064707,3.4176264,23.222246,10.650491,15.88252,10.202221,1.1052295,0.991167573,20.590754,6.952161106,2.7396736,202.2032211,8.808172,20.25172838,-2.5132525,40.61359176,0.037002597,1.496598376,1.1609119,0.921605265,6.310347,4.037603068,2.2511475,327.1909365,15.889752,6.232898283,577.4149,70.10515234,1236.4952,88.46410737,-73.452736,32.97007229,1618.5845,96.25645369,947.25336,154.4237766,-75.83569,29.32352297,2623.0842,99.71273797,924.4009,152.7502539,-78.40227,28.59607205,-12.719834,3.305502981,22.730196,3.673560969,0.039107535,5.485757794,-0.021588443,0.831295738,1.3619629,0.832011225,27.471949,5.481011723,0.74949366,17.14794621,8.479287,72.03371152,-7.253695,11.4302354,-5.972387,14.236159,-0.028817927,-0.006363707,0.564573,8.333334,3.316667,0.24518532,0.214869509,0.10761466,0.116238276,-20.830347
28.543493,5.099535173,0,28.334637,57.149967,57.149967,243.44168,149.76001,98.39258,81.1284,0.5923014,0.756179174,0.04003517,0.50823283,2.4322405,2.3922052,8.394908,4.142875,6.217579,3.6828463,0.27532285,0.948425406,16.683043,5.821668217,-1.4366639,47.06510109,11.368218,9.490368379,-7.191622,52.71138443,0.054985996,1.345604277,1.5297124,0.837688025,1.9852206,75.42203078,4.4492536,8.90712518,15.636025,18.67740829,543.66364,101.1819609,1125.0526,121.5719727,-86.75675,38.96490763,1588.2949,150.8318307,792.9866,148.9565246,-85.821045,35.39690144,2621.8357,203.3558384,840.51514,215.8207994,-87.40397,35.02622268,-8.650162,3.199268253,17.444212,3.729485732,0.055182166,5.459279171,-0.01692773,1.274423335,0.36499766,0.662427938,22.684172,5.541096098,-2.8465786,39.89761241,14.161514,45.59015792,-11.583373,18.40155224,-2.5458298,10.918608,0.015342964,-0.003550274,0.13812006,9.375,3.4583335,0.19715266,0.183274706,0.13797532,0.155348903,-34.746952
32.82483,3.306037877,13.206752,33.199825,57.94073,44.73398,170.33119,120.5299,51.874428,42.193897,0.63725704,0.56322791,0.06828346,0.5837399,2.2419956,2.173712,6.9061112,3.3542829,3.2982948,2.0416865,0.3158989,0.754596816,23.270308,5.025313252,1.2844368,21.48116743,2.15412,51.69117138,-14.539277,8.389567523,0.041309003,1.456734774,1.2470042,0.609226229,4.133173,5.503161428,4.0431676,662.2772713,20.153074,4.710113711,512.5842,73.87406464,1237.4458,84.13614044,-42.06017,42.41905811,1554.1436,102.8132356,947.45215,120.4913956,-49.087242,33.24000943,2568.485,103.4299422,883.3373,122.9598482,-52.185078,32.57841941,-12.633938,2.56553679,21.969418,3.608198928,0.068720706,0.463916094,-0.027100101,0.452029074,0.3631223,0.625172494,25.825039,4.957378849,0.21697974,20.15247306,1.9208193,12.57819103,-17.003862,8.294534205,-7.4679475,13.971495,0.024610862,-0.01833559,0.117394246,8.333334,2.4458334,0.405794,0.300224933,0.09572,0.139213556,-33.802086
30.504044,5.308296143,0,28.474318,61.289032,61.289032,340.80096,228.59471,128.96587,109.66946,1.3213435,0.846800082,0.075659014,1.1256667,3.8330164,3.7573574,19.718613,9.472317,10.895571,6.186617,1.0687126,1.021257122,21.49956,7.980029559,-3.2939544,51.04422018,14.276018,683.1519837,-5.49445,105.1194284,0.06005929,1.389709098,1.7403473,0.866837707,1.9821718,13.80139583,3.8798776,47.34253059,17.755999,8.756667473,576.0115,109.1810417,1139.1307,160.0934519,-55.156914,39.69256884,1618.3285,191.4161554,813.7527,176.4266966,-57.71829,35.53037133,2654.0925,264.100068,804.72076,138.2413803,-58.5802,34.42813065,-8.456054,13.12689108,18.95096,5.924218856,0.097606204,0.267387692,-0.01820318,9.939240911,1.310972,0.818251257,27.0539,8.170471987,-5.691881,3171.562644,18.64734,12.2966024,-7.2312636,157.9080646,1.3268827,6.4620304,0.10309164,-0.006229531,0.38199368,7.291667,3.2125,0.26547486,0.231168859,0.102933325,0.133252027,-21.289438
30.90091,3.185949823,15.770944,31.018614,44.05646,28.285519,143.9163,91.28976,42.53292,35.967735,1.1262378,0.738670803,0.17515598,1.0098631,3.6388733,3.4637175,13.432834,6.2768497,9.252824,5.4864287,0.71798795,0.833751161,25.53922,5.518614826,-1.9653031,152.5185852,8.21379,32.83832262,-6.4576635,20.39597102,0.03383112,1.376516757,1.248726,0.71581081,4.737048,6.894832484,1.7314996,395.3263312,18.138042,4.642801475,523.9795,116.4849422,1157.3528,102.1214239,-51.28843,45.50792398,1536.811,124.7030161,861.78656,153.9768242,-55.700462,40.57395229,2548.3413,155.8222542,812.357,121.4356343,-58.966827,39.54903485,-9.953608,3.364418565,20.071442,4.196689846,0.026084965,15.51199979,-0.014225704,39.6097022,0.8355346,0.728053016,27.876427,5.286054411,-3.4166553,48.13013164,10.217155,11.90008501,-10.181901,19.28284547,-7.6715784,17.874683,-0.018925095,0.0011079,0.2641847,7.291667,2.3583336,0.4010976,0.295111518,0.1322,0.183421981,-25.857134
26.128344,4.155651511,0,26.627348,40.05436,40.05436,209.2045,151.55338,90.11289,74.83258,1.3942379,0.718954402,0.2584975,1.201967,3.7464325,3.487935,17.56831,8.501217,12.975521,8.1394825,1.2215466,0.774855779,27.63915,7.921348571,8.6825485,19.26867348,14.016211,17.43856416,-1.1760494,293.1455878,0.0750704,1.429844809,1.3660525,0.778525766,2.1794147,23.91757478,6.3465753,16.38767936,23.767181,6.028972173,548.2614,86.91186562,1279.9286,127.2092072,-47.170258,32.40658531,1581.9757,144.036833,978.6349,163.5015492,-55.571976,28.97465131,2622.1086,201.0777624,868.3126,154.3451987,-59.13085,28.00213421,-15.698692,4.674268807,25.880604,5.326825748,0.015637191,60.67386883,-0.02025053,0.637073204,1.2859497,0.772755696,29.97907,6.799475069,7.8030424,13.06231001,14.650353,7.957320973,-2.3996592,17.14173855,-9.400853,17.453285,-0.000131901,-0.012175823,0.7958587,8.333334,3.1958334,0.35606894,0.320540549,0.061306663,0.093371007,-21.556305
27.01492,3.771639454,15.203152,26.43164,60.146538,44.943386,187.84297,116.45027,87.881065,74.447624,1.3375144,0.958793144,0.022345006,1.1660671,4.0438676,4.0215225,19.251085,8.70167,14.133243,8.95939,0.9501281,1.011968797,15.928625,6.662775712,15.082114,6.838563092,18.31075,7.25169039,0.3647013,244.4411751,0.04545443,1.450751561,1.3965074,0.80617149,3.2231336,25.85053704,6.9740486,16.69316199,19.03085,5.311728934,482.0757,62.35838648,1110.7225,86.58494133,-62.225628,36.01001573,1508.1302,91.01044984,733.56573,131.4614968,-67.038635,32.73702028,2557.722,90.71968016,672.627,123.2092725,-67.448685,31.78704365,-12.794465,3.249757804,20.830122,4.076519486,-0.024874426,31.6357711,-0.019506006,0.749467443,1.100239,0.840121088,19.864477,6.346651768,13.744949,8.462231214,19.307968,12.35088443,-1.0388876,26.51237338,-7.727062,15.363221,-0.044603895,-0.007699918,0.57926774,8.333334,3.0500002,0.282092,0.232014846,0.10456333,0.131033923,-22.915024
32.54822,3.560904929,13.206752,33.02721,57.94073,44.73398,173.90825,116.78895,59.003937,48.999886,0.63631773,0.566075458,0.06828346,0.58413255,2.2419956,2.173712,7.096636,3.4131296,3.1299946,2.0698042,0.31961802,0.755411144,23.470835,5.728942632,1.5203131,21.48965675,2.0003004,50.12054823,-14.530207,8.816378625,0.04418442,1.46005464,1.2396282,0.614135934,3.8893423,8.133376282,3.8003364,662.2952947,19.949484,5.281226539,510.0296,68.51089353,1239.1372,96.1807265,-43.84425,43.65917613,1552.627,97.87770139,948.3484,125.8928958,-50.999,34.4264975,2570.7788,110.2398172,875.96826,109.2215842,-54.086452,33.44122195,-12.752253,2.641417197,22.031189,3.985612265,0.062481817,1.433210402,-0.027987331,0.43915477,0.3683957,0.624738292,26.136501,5.387708526,0.29895753,61.9655763,1.9479898,12.15581247,-17.161623,8.56395743,-7.9098825,14.435876,0.018152134,-0.01895285,0.11858162,8.333334,2.575,0.39153332,0.30406989,0.095671326,0.140406937,-33.794804
37.78787,4.564288723,14.842423,37.81092,60.720284,45.87786,180.93411,134.39304,101.85839,73.593025,1.394801,0.928425148,0.009620622,1.1823217,4.006847,3.9972262,22.873022,10.636522,13.95384,8.478144,1.2712034,1.080860103,23.781775,10.39984393,-9.081638,19.63276537,1.2105776,21.80723779,-7.132191,20.35087003,0.054473054,1.402273123,1.4504592,0.80272353,5.216988,4.221551265,4.303869,29.21016175,15.086374,15.11056173,702.16364,140.4891386,1240.1287,102.2229251,-36.933796,26.38336548,1709.1055,128.1932006,989.68524,127.6376604,-38.393486,27.05572495,2694.8733,131.9240136,898.55334,92.74163941,-42.53755,22.99529271,-9.238322,70.08404611,21.056208,7.281984168,0.1088228,0.280166629,-0.016840782,8.161772549,1.4138036,0.968322667,26.656488,10.82894158,-11.101867,17.50931555,0.7754121,66.93906325,-9.738977,16.92600092,-3.3655546,12.025702,0.090607285,-0.005138758,0.3083394,8.333334,2.475,0.427772,0.301445134,0.069473326,0.092673202,-20.702015
27.582401,7.082906237,0,27.686743,47.345657,47.345657,154.45715,99.33956,58.733734,48.161247,0.30087706,0.712656807,0.042777885,0.25065327,1.9514803,1.9087024,4.2316737,2.270717,2.9091651,1.9106075,0.12948328,0.949590588,26.72556,5.027497747,4.210707,23.1951517,14.898387,10.56048652,-2.3342502,181.8653469,0.04250849,1.399044822,1.1848767,0.882134947,4.33293,39.44803815,5.4615946,11.93024621,21.947563,6.219802293,493.4653,127.6063746,1181.1951,194.0942696,-90.17677,48.43400379,1510.0468,231.1429297,863.61,203.2213527,-93.36768,44.27462361,2500.9805,347.1047319,825.56604,182.327387,-95.49697,43.24803993,-15.100707,4.517233532,23.749477,5.770739571,0.05792772,0.913710992,-0.019150818,0.737571977,0.16895245,0.661190736,30.562725,6.632511591,2.9205542,50.51538482,17.932472,16.48927058,-5.664748,38.83820899,-10.316736,18.27888,0.028596034,-0.011436678,0.05390735,10.416667,2.7083335,0.24016133,0.200997968,0.196578,0.229195514,-41.708363
28.755632,6.498029244,0,27.181183,61.792225,61.792225,258.3529,157.95154,103.72708,77.455376,1.5577589,0.874598399,0.12862037,1.4220291,3.9491882,3.8205678,19.630356,9.405412,12.15992,6.7459626,1.2744206,1.124413964,18.956451,10.88874857,0.9430445,38.24488002,6.698205,74.01493242,-12.263212,34.83831556,0.05769049,1.334169393,1.4643576,0.787035409,2.6022935,12.28960429,2.295262,35.64396369,18.086641,7.299241306,532.41724,118.0883365,1130.7163,178.7337531,-54.4354,63.22918639,1572.9542,228.3177837,823.8909,157.6564229,-58.62133,49.02082316,2579.6794,353.4854587,809.88477,153.7523704,-60.694206,64.77349695,-10.956606,6.066292863,20.301378,22.30610576,0.10595939,0.250078648,-0.024085382,3.307337314,1.5540279,0.930789232,24.230425,10.59159956,-1.1932749,47.8826377,8.133479,28.79060942,-14.668228,10.14080277,-1.1304452,7.502201,0.099971406,-0.008319343,0.5126028,8.333334,2.6500003,0.33889922,0.293437146,0.150992,0.205243627,-20.861145
28.88553,5.640503285,0,27.544037,60.288322,60.288322,240.67575,146.52278,92.371284,69.15796,1.5833513,0.849532041,0.15641747,1.4495617,3.9491882,3.7927709,18.96446,8.907721,11.797844,6.4864902,1.3000438,1.07946013,20.79216,9.213030379,2.143871,39.47033051,7.2910833,31.38014916,-13.160619,37.224173,0.05057695,1.37165133,1.3766481,0.775763393,3.4866836,10.22181422,3.6678479,32.80167444,20.4139,7.14268232,525.916,105.1359275,1162.2222,164.2844554,-48.83569,58.97427055,1572.3003,206.8490723,844.358,160.8032306,-54.952377,44.83682869,2574.9321,310.6638562,816.77924,141.3481691,-57.479218,62.019862,-12.520925,4.798652036,21.83216,5.741118967,0.102796,0.272998059,-0.026451647,1.832210722,1.5555396,0.880158484,26.363,7.518324625,0.58629274,49.93160861,8.834178,28.30573806,-15.529319,11.2347574,-1.3213811,7.8886275,0.10060628,-0.008887524,0.5412325,7.291667,2.5333335,0.35853332,0.287980512,0.14714332,0.195781868,-19.95774
29.692032,4.189635283,12.5346,30.372984,47.453056,34.918457,200.96928,122.156906,96.90458,82.82155,0.9977165,0.662453014,0.2034325,0.8767726,3.1376975,2.934265,11.055087,5.611508,7.146211,3.9312344,0.71862584,0.689066578,24.602242,3.23955661,2.807974,48.52168891,5.3059745,39.65678042,0.065909974,92.45565106,0.056487773,1.526137676,1.3514177,0.65005018,2.7174323,21.55688243,3.9433062,24.276308,17.872835,69.03861115,514.85516,106.0054741,1192.853,84.86551218,-62.470024,40.92486081,1526.4255,115.6517603,916.4952,141.9133566,-64.76962,36.55938776,2536.807,164.087871,887.4947,106.7546267,-67.83906,35.62524552,-11.770877,3.091695158,22.080616,4.319116947,-0.001895317,12.65574589,-0.014163149,2.218019749,0.8134844,0.687901331,25.932734,3.332969818,1.4603745,33.38065951,6.1481075,17.13097769,-2.6617312,27.81264201,-11.672563,22.74079,-0.035161585,-0.005745473,0.4745349,14.583334,3.6375003,0.24649543,0.246507154,0.08706733,0.10722477,-27.44693
27.510822,4.241186674,13.317201,27.415012,61.946754,48.629555,226.2808,139.97453,84.543076,76.71508,0.58273524,0.859715375,0.025561487,0.50521255,2.6385913,2.6130297,7.434596,3.4671519,5.48766,3.3862383,0.3194007,1.055000429,21.272406,9.289076596,10.242053,30.14537645,18.294966,7.114406867,2.5815544,50.10909612,0.03828137,1.371772915,1.251654,0.994536468,4.4607987,108.2697807,5.3729806,23.08004579,23.114403,9.837365602,538.8749,93.65874058,1152.2104,104.911061,-68.790924,44.83653226,1569.609,122.8995912,852.01385,130.3790759,-75.39908,40.48656674,2601.2356,120.0702946,788.7127,135.4783746,-77.92888,39.09332544,-15.72139,5.5753134,23.926628,6.485658748,0.03724663,7.391201605,-0.022636624,1.281851815,0.3965362,0.758763669,28.196962,7.947350427,10.086642,29.96445044,18.87233,8.912882829,-0.977944,39.32598074,-6.440842,14.118177,-0.028400406,-0.000417415,0.12990578,8.333334,2.6125,0.3274419,0.276534081,0.14106332,0.16993818,-32.094074
29.531227,3.118696263,16.151562,29.383999,58.11017,41.958607,257.48224,167.30737,81.69203,73.70919,1.1383644,0.907028159,0.001334356,0.9356531,3.5298264,3.528492,16.379038,6.9522333,11.962893,7.5982037,0.8579732,1.029599302,18.031876,8.072011532,9.496203,12.58260213,12.681092,8.731265889,1.8916882,479.6220513,0.045412797,1.413124827,1.4296482,0.848536133,4.4444103,10.90646308,5.6628275,12.03313435,21.945074,5.597793618,547.504,105.8151169,1147.5654,93.82542079,-77.593025,37.36203367,1574.5326,122.4361642,826.035,130.7962562,-80.87691,33.42285863,2625.3257,119.7875414,769.92163,119.1023502,-83.73449,31.97647947,-13.487707,4.379552548,22.748737,4.146982554,0.035429887,25.47852625,-0.018554837,4.474075771,1.1234297,0.748090344,24.593533,11.72985211,10.133076,12.5408101,14.495695,23.45745128,-1.5770104,51.06052629,-5.298253,14.032861,-0.010807449,-0.000605379,0.38101137,10.416667,3.0750003,0.24655601,0.205956803,0.15239932,0.164448539,-22.451
29.43696,5.271473425,13.729497,29.180607,60.641502,46.912006,192.90907,150.84366,100.496216,88.922195,2.335603,1.574645194,0.10555652,2.0124297,10.51719,10.4116335,34.824024,18.13803,25.028782,16.711658,2.546435,1.958739072,24.973598,8.077470298,-0.56112665,33.18309072,8.727483,37.32092646,2.4239237,216.1416627,0.05057567,1.358756387,1.4327873,0.776643606,2.955174,7.906390526,4.889799,29.47558964,19.624752,6.917217466,584.2907,99.0704771,1190.0284,106.1793592,-48.426983,38.17149042,1557.6896,117.5444058,925.43414,96.26342424,-49.43311,34.70503191,2604.0815,122.6634321,819.9201,109.9381483,-56.09996,32.7914593,-10.171947,5.707191185,22.33716,5.496231964,0.014206135,256.4456566,-0.010024967,53.34144233,2.7226136,1.843835777,28.247084,7.778027466,-0.80351037,16.05412107,8.306419,31.18906917,0.759324,216.648282,-4.6469374,13.415025,-0.025548466,0.001947484,1.7394536,9.375,2.8666668,0.36066264,0.296975674,0.086230665,0.135398389,-17.029057
30.683231,3.837696226,14.182125,31.234972,41.084736,26.90261,152.6822,105.12324,76.374565,63.46706,0.8972573,0.649258416,0.11182549,0.79972166,2.1169388,2.0051134,9.209012,4.2569704,6.350188,3.7565117,0.54836315,0.887047633,22.207075,5.028045292,5.098882,18.36874751,7.0805264,20.21081436,-1.0715661,357.1575504,0.042929742,1.510541437,1.1154938,0.662137005,4.7316346,14.29994686,6.0183597,25.51261299,20.53968,5.07232889,498.51828,73.90159911,1211.5099,72.03413785,-54.805523,35.96438084,1501.1436,97.61802201,887.74536,94.68129932,-56.889687,32.22733557,2511.4207,91.69676751,815.115,103.6574416,-61.99087,30.70454472,-12.168009,2.540357597,22.743307,2.505884499,0.04277324,2.222449231,-0.015355937,1.190754593,0.6279059,0.776745248,25.561522,4.285350896,4.282335,25.43261167,6.7613845,13.51524636,-1.6598389,311.6952181,-6.3793983,14.105242,-0.005183822,-0.007536545,0.24725188,8.333334,2.8541667,0.3420237,0.289779261,0.09522733,0.104535551,-27.505772
28.11996,4.049714892,13.689254,28.279812,61.946754,48.2575,229.12915,138.17789,68.31556,67.064835,0.68113244,0.873719061,0.024977565,0.58941,2.6832533,2.6582756,8.777674,4.017016,6.2728596,3.7336984,0.38252744,1.073915425,21.36952,10.33362732,9.449893,32.60650459,16.721977,8.663107271,0.9865839,52.95148863,0.037695386,1.448698718,1.2499288,1.003627068,4.6167393,108.309282,6.0970163,29.77617882,22.960299,7.461198204,538.38525,97.26432864,1151.0374,111.7391418,-66.60692,44.46609128,1561.8071,129.1916874,862.7721,124.7111665,-72.48919,40.17393914,2605.907,120.282164,785.8624,134.682715,-75.858406,38.29922132,-15.253036,5.494612121,23.970573,6.348620421,0.03626257,8.076877115,-0.02279333,1.263878114,0.47059858,0.783233872,28.246922,8.50248256,8.946072,31.15745523,16.775442,10.04054777,-2.9163723,32.88253348,-6.3483634,14.039735,-0.032761026,-0.000750141,0.15617417,8.333334,2.6125,0.33262324,0.27604356,0.13415998,0.163244614,-29.952923
28.457872,6.535194269,0,27.143383,60.843094,60.843094,228.80574,168.40479,100.835754,73.27731,1.3722451,0.955636442,0.08583555,1.2246597,3.5992603,3.5134249,22.310211,11.713243,14.354598,9.074176,0.8204049,1.106808148,8.697373,23.16483679,-4.044242,40.14714684,13.805235,257.3957341,2.3133612,39.46611229,0.04321845,1.205830911,1.6308694,0.814246576,0.45180923,20.32551342,4.1591144,25.7891131,9.912341,24.22698596,780.86816,177.2784825,900.4022,187.1485752,-86.45575,46.58692792,1814.1777,261.6981049,730.8979,136.2822055,-82.21546,46.33383113,2814.608,356.6963864,647.7586,116.6893886,-82.73354,45.75223757,-2.5501373,16.76104658,9.767893,5.029551087,0.046586916,5.855306549,-0.007770861,9.535439127,1.070329,0.764986012,14.075346,8.472667462,-5.328763,12.52716921,17.07157,37.42601743,-0.4672021,14.28948854,2.7802885,5.1396475,0.035779297,0.003043852,0.45101038,9.375,3.0916667,0.23364039,0.213718857,0.17381866,0.208011404,-25.8843
24.728771,3.708719198,13.540031,23.450205,61.9406,48.40057,227.46494,156.4751,113.354645,90.63694,1.351557,0.823659434,0.028168304,1.2572117,3.3667438,3.3385756,18.842894,9.117903,13.792879,8.397799,1.132208,0.999893536,21.965258,8.424751107,8.22211,268.9892947,19.40312,7.841540529,-1.0273606,131.5899882,0.0421571,1.275384203,1.4026084,0.962594751,1.9389658,17.50669062,4.930646,11.39949544,24.7277,6.154970493,522.098,82.58744573,1151.6053,110.783575,-62.867584,39.19354715,1577.6869,119.1745704,849.9802,156.6973365,-71.26248,34.94920997,2646.8723,120.5920851,776.43524,126.6247031,-72.90172,34.28764668,-14.872411,6.487122634,23.772785,5.536142512,0.040650073,1.326231355,-0.021670012,1.125092386,1.3562258,0.747737653,27.767654,7.260118539,10.443539,962.5334708,21.708406,96.05021357,-2.3788285,30.3152552,-1.3184719,9.963756,0.050308045,-0.004887886,0.6745561,9.375,3.379167,0.23670438,0.207116791,0.11287733,0.140178494,-20.581236
34.457294,5.76594552,0,33.403008,59.488235,59.488235,210.09778,136.26917,105.50216,83.621414,0.7168036,1.04981803,0.02603539,0.5097373,3.4372206,3.4111853,11.094922,5.7145224,7.966981,4.638495,0.42346787,1.310162439,17.868504,8.744463054,-8.220456,27.97685536,10.574926,325.6782212,-11.988228,27.10299561,0.057552535,1.343374575,1.5892794,0.862584724,3.5752974,14.63262721,3.9173512,17.82542367,11.950018,7.483380305,602.5392,136.7279454,1089.3218,166.1044563,-86.47972,52.61277909,1648.5522,199.3871658,797.40063,169.4789151,-78.720055,47.32777857,2667.4692,281.7416597,764.76373,163.1709083,-79.34948,46.23087566,-6.9030967,12.24664372,16.0135,5.661995926,0.07347015,1.30696722,-0.016061481,4.874698483,0.6012487,0.867196394,24.512527,8.494009905,-15.393178,16.07792166,13.291834,325.9898253,-18.35573,42.1069026,-5.473362,14.115786,0.005692081,-0.006971436,0.10996025,7.291667,2.5125,0.282416,0.235501737,0.20465998,0.22026654,-30.52586
